spotify_track_uri,title,artist,album,listened,skipped,ms_played,incognito_mode,offline,reason_start_trackerror,reason_start_switched-to-audio,reason_start_appload,reason_start_fwdbtn,reason_start_remote,reason_start_clickrow,reason_start_backbtn,reason_start_playbtn,reason_start_trackdone,reason_end_unexpected-exit-while-paused,reason_end_logout,reason_end_trackerror,reason_end_unknown,reason_end_endplay,reason_end_fwdbtn,reason_end_remote,reason_end_unexpected-exit,reason_end_backbtn,reason_end_trackdone
spotify:track:5STdMlrBf6pqWiNE7WqxSi,Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',16,7,2496184,0,0,0,0,0,3,0,6,0,0,7,0,1,0,0,3,4,0,0,0,8
spotify:track:2bwxqGKS5GPXfNanAIRe2p,Seven Days in Sunny June,Jamiroquai,Dynamite,16,9,1536692,1,0,0,0,2,5,0,2,0,0,7,0,2,0,0,2,7,0,0,0,5
spotify:track:0nfQguNoAfKFjsQHr6qnxc,m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",16,15,367059,0,0,0,0,0,4,0,9,0,0,3,0,1,0,0,9,5,0,0,1,0
spotify:track:5F94xbz85nE6wfZGHqOMCG,Puke,Eminem,Encore,16,14,679357,0,0,0,0,0,12,0,2,1,0,1,0,0,0,0,2,9,0,0,3,2
spotify:track:2P61EK6DMGyVyssLWS4fKy,Lane Boy,Twenty One Pilots,Blurryface,16,14,1123970,0,0,0,0,0,7,0,4,2,0,3,0,0,0,0,6,7,0,0,1,2
spotify:track:7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,Get Rich Or Die Tryin',15,9,1174507,0,0,0,0,1,6,0,3,0,0,5,0,1,0,0,3,5,0,0,1,5
spotify:track:4OV0sRTFrZLXaZZ1sS9hLn,Sirius,The Alan Parsons Project,Eye In The Sky (Expanded Edition),15,6,755097,0,0,0,0,0,4,0,8,1,0,2,0,0,0,0,4,2,0,0,0,9
spotify:track:3sUzeeqRtfBfJAkk8qb8Pd,Chico (feat. Rose Villain & Luchè),Guè,Mr. Fini,15,9,1544323,1,0,0,0,0,5,0,3,0,0,7,0,0,0,0,4,5,0,0,0,6
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,15,11,846872,2,0,0,0,0,4,0,4,0,5,2,0,0,0,0,8,3,0,0,0,4
spotify:track:2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,15,12,993103,0,0,0,0,0,9,0,2,0,0,4,0,0,0,0,2,10,0,0,0,3
spotify:track:5BCykgPXc7zEBg2oU0klvy,Who Can It Be Now?,Men At Work,Business As Usual,15,5,2179104,0,0,0,0,0,3,0,3,1,1,7,0,0,0,0,3,2,0,0,0,10
spotify:track:2eSJflipjhSKLExuSwuFrO,What's Luv? (feat. Ashanti),Fat Joe,What's Luv? (feat. Ashanti),15,11,905931,0,0,0,0,1,7,0,0,4,0,3,0,1,0,0,0,9,0,0,2,3
spotify:track:6BU1RZexmvJcBjgagVVt3M,Count Me Out,Kendrick Lamar,Mr. Morale & The Big Steppers,15,14,593765,0,1,0,0,0,7,0,6,0,0,2,0,0,0,0,6,8,0,0,0,1
spotify:track:2eGCc9zvaUKzd3oKwQNwXW,Oroscopo (feat. Takagi & Ketra) - Ghost track,Calcutta ,Oroscopo (feat. Takagi & Ketra),15,6,1854128,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,4,2,0,0,0,9
spotify:track:3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,Eminem,The Eminem Show,15,11,1374402,0,0,0,0,0,10,0,1,0,0,4,0,0,0,0,1,9,0,0,1,4
spotify:track:1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),Guè,Madreperla,15,8,1710415,1,0,0,0,1,7,0,3,0,0,4,0,1,0,0,5,3,0,0,0,6
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,MIDDLE CHILD,15,9,1546436,0,0,0,0,1,6,0,3,0,0,5,0,1,0,0,3,6,0,0,0,5
spotify:track:1AQqSrJYbCeRtzO7EApqYX,Ricordi,Pinguini Tattici Nucleari,Fake News,15,7,1755288,1,0,0,0,0,2,0,4,1,0,8,0,0,0,0,4,3,0,0,0,8
spotify:track:5mLyDJpsSLltdrA81sjqjX,Together (feat. Rah Digga),Busta Rhymes,It Ain't Safe No More,15,11,1595013,0,0,0,0,1,6,0,3,1,0,4,0,1,0,0,3,8,0,0,0,3
spotify:track:10C83Ul1IxCyuoJRWtx5GN,Your Wife (feat. Dr. Dre),Nate Dogg,Music and Me,15,12,762417,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,3,8,0,0,1,3
spotify:track:0YFqKxV9uNu6LUeYkLOKRS,On Time (with John Legend),Metro Boomin,HEROES & VILLAINS,15,12,648870,0,0,0,0,0,8,0,5,0,0,2,0,0,0,0,5,7,0,0,0,3
spotify:track:5IweeQZdY5XEzStLzUJG5t,Purple Pills,D12,Devils Night,15,12,1120872,0,0,0,0,0,9,0,2,1,0,3,0,1,0,0,2,8,0,0,2,2
spotify:track:0bBnrokPXtfwXQarqCu1Gz,Road Rage,Eminem,The Death of Slim Shady (Coup De Grâce),15,13,340859,0,1,0,0,0,10,0,2,1,0,2,0,0,0,0,2,9,0,0,2,2
spotify:track:3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,15,8,2332292,0,0,0,0,0,6,0,2,1,0,6,0,0,0,0,2,5,0,0,1,7
spotify:track:07EHYORZMFGlBdI5zIB7lp,Mosh,Eminem,Encore,15,14,374075,0,0,0,0,0,10,0,2,1,0,2,0,0,0,0,2,10,0,0,2,1
spotify:track:1gE7p3b4J8p4ivOCR2CO0Y,Marechià,Nu Genea,Marechià,14,9,1728770,0,0,0,0,0,5,0,3,1,0,5,0,0,0,0,3,6,0,0,0,5
spotify:track:2L47m9erkB5KBZcaqWtYen,Big Brother,Kanye West,Graduation,14,11,672833,0,0,0,0,0,6,0,4,0,0,4,0,1,0,0,4,6,0,0,1,2
spotify:track:1pOIpxfrQ8AszXZdKR3aH3,Gangsta Gangsta,N.W.A.,Straight Outta Compton,14,14,182024,0,0,0,0,0,9,0,2,0,0,3,0,0,0,0,3,10,0,0,1,0
spotify:track:7iOhWWYjhhQiXzF4o4HhXN,Last Call,Kanye West,The College Dropout,14,14,867003,0,0,0,0,0,9,0,3,0,0,2,0,0,0,0,11,1,0,0,2,0
spotify:track:5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,The Age of Consent,14,10,1421110,0,0,0,0,1,5,0,3,0,0,5,0,1,0,0,2,8,0,0,0,3
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,X&Y,14,14,126931,0,0,0,0,0,8,0,3,1,0,2,0,0,0,0,3,11,0,0,0,0
spotify:track:7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco,Salad Days,14,11,821517,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,5,5,0,0,1,3
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,The Predator,14,8,1340583,0,0,0,0,1,5,0,4,1,0,3,0,1,0,0,4,4,0,0,0,5
spotify:track:7nYvUtkQMx1v80S2FH2s9J,Regulate,Warren G,Regulate… G Funk Era,14,13,328808,0,0,0,0,0,6,0,6,0,0,2,0,0,0,0,6,7,0,0,0,1
spotify:track:5OxgFpiGktT1kMQxwGa870,Criminal,Eminem,The Marshall Mathers LP,14,12,378776,0,0,0,0,1,11,0,2,0,0,0,0,1,0,0,3,8,0,0,1,1
spotify:track:5CpsIb7SMFHjmAG8RvIWfq,Leaving Heaven (feat. Skylar Grey),Eminem,Music To Be Murdered By,14,9,1704056,0,0,0,0,0,7,0,1,1,0,5,0,0,0,0,0,8,0,0,1,5
spotify:track:6Db8IlZ7YY1pfIjJllejyH,Hailie's Song,Eminem,The Eminem Show,14,11,985267,0,0,0,0,0,9,0,1,1,0,3,0,0,0,0,1,10,0,0,0,3
spotify:track:0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),J. Cole,Born Sinner,14,11,1270205,0,0,0,0,1,7,0,2,0,0,4,0,2,0,0,3,8,0,0,0,1
spotify:track:7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,MILLION DOLLAR BABY,14,7,1141992,0,0,0,0,0,4,0,2,2,0,6,0,0,0,0,2,5,0,0,0,7
spotify:track:2BMRUAA1oTc7e9JPlr6xbZ,Big Ego's,Dr. Dre,2001,13,7,1654177,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,4,2,0,0,1,6
spotify:track:3xpTHrC1b6dmiLEeM5jO0z,Tragic Endings (feat. Skylar Grey),Eminem,Revival,13,8,1402043,0,0,0,0,0,6,0,5,0,0,2,0,0,0,0,5,3,0,0,0,5
spotify:track:22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,13,11,159520,0,0,0,0,1,0,0,10,0,0,2,0,1,0,0,9,2,0,0,0,1
spotify:track:2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,The Papercut Chronicles,13,9,827309,0,0,0,0,1,7,0,3,0,0,2,0,1,0,0,3,6,0,0,0,3
spotify:track:5D2mYZuzcgjpchVY1pmTPh,Candy Shop,50 Cent,The Massacre,13,10,497951,0,0,0,0,0,7,1,2,0,0,3,0,1,0,0,2,8,0,0,0,2
spotify:track:0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon,Konvicted,13,12,419215,0,0,0,0,0,9,0,1,1,0,2,0,0,0,0,1,10,0,0,1,1
spotify:track:1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,13,11,514814,0,1,0,0,0,6,0,6,1,0,0,0,0,0,0,5,5,0,0,1,2
spotify:track:4D65zMx01EirTnqzJMJ9PF,Free Bird - Edit,Lynyrd Skynyrd,Kid Friendly Classic Rock,13,6,1746923,0,0,0,0,0,2,0,5,0,0,6,1,0,0,0,5,1,0,0,0,6
spotify:track:5k7wy2Ek7y6kSQ4fER7w0E,Brainless,Eminem,The Marshall Mathers LP2,13,8,1227541,0,0,0,0,0,8,0,0,1,0,4,0,0,0,0,0,7,1,0,1,4
spotify:track:626wlz3bovvpH06PYht5R0,Us And Them - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon,13,11,1009169,0,0,0,0,0,5,0,6,0,0,2,0,0,0,0,5,5,0,0,1,2
spotify:track:7GXOXYdU950eRvk5rUAE8F,Head Honcho,Eminem,The Death of Slim Shady (Coup De Grâce),13,11,366841,0,1,0,0,0,5,0,5,0,0,3,0,1,0,0,5,6,0,0,0,1
spotify:track:1NHwvBmrUje4L1dxfWnXCH,Put Your Hands Where My Eyes Could See (feat. Jamal),Busta Rhymes,When Disaster Strikes...,13,10,822365,0,0,0,0,0,7,0,2,1,0,3,0,0,0,0,2,8,0,0,0,3
spotify:track:7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death,13,13,350620,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,4,8,0,0,1,0
spotify:track:5J6CXHvsfRGyyCnQZmVPoE,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",13,12,626614,0,0,0,0,0,1,0,6,0,0,6,0,0,0,0,7,5,0,0,0,1
spotify:track:5fdNHVZHbWB1AaXk4RBGVD,Just the Two of Us,"Grover Washington, Jr.",Winelight,13,11,1332119,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,4,6,0,0,1,2
spotify:track:19DHPlTC2gx1j4jrFzNbwL,30ºC,ANNA,VERA BADDIE,13,11,336962,0,0,0,0,0,4,0,7,0,0,2,0,0,0,0,7,4,0,0,0,2
spotify:track:0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,Yes,90125,13,9,906931,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,4,4,0,1,1,3
spotify:track:4b8hQaPTM7FhpOOAkKBj5A,Brioschi,Franco126,Stanza Singola,13,9,1264047,0,0,0,0,0,11,0,1,0,0,1,0,0,0,0,1,7,0,0,1,4
spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),Blxst,No Love Lost,13,8,778538,0,0,0,0,0,3,0,6,0,0,4,0,1,0,0,4,4,0,0,0,4
spotify:track:0lWjRSzq5chA9fps3pM8Zr,The Glory,Kanye West,Graduation,13,10,855698,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,4,6,0,0,0,3
spotify:track:1ixbwbeBi5ufN4noUKmW5a,Paper Planes,M.I.A.,Kala,13,9,1110913,0,0,0,0,0,6,0,2,0,0,5,0,0,0,0,3,6,0,0,0,4
spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Mobb Deep,The Infamous,13,8,1054271,0,0,0,0,0,6,0,3,0,0,4,0,1,0,0,3,5,0,0,0,4
spotify:track:00SmB7n85SKROGjybsyq5i,Bongo Bong,Manu Chao,Clandestino,13,6,1295035,0,0,0,0,0,6,0,1,1,0,5,0,0,0,0,1,4,0,0,1,7
spotify:track:3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,Scorpion,13,7,1701908,0,0,0,0,0,2,0,1,1,0,9,0,1,0,0,1,6,0,0,0,5
spotify:track:4ERzcLXB4YCILKugtJ90iu,Searchin,Matisyahu,Spark Seeker,12,8,911106,0,0,0,0,1,7,0,1,0,0,3,0,1,0,0,1,7,0,0,0,3
spotify:track:7y8n4wbMzsLMzTI6Qan02f,All You Got - skit,Eminem,The Death of Slim Shady (Coup De Grâce),12,9,54849,0,0,0,0,0,8,0,0,1,0,3,0,0,0,0,0,8,0,0,1,3
